c,cpu_limit,cpu_usage,lat100_ms,lat50_ms,lat66_ms,lat75_ms,lat80_ms,lat90_ms,lat95_ms,lat98_ms,lat99_ms,n,ram_limit_mb,ram_usage_mb,t_norm,sin_day,cos_day,is_gap,time_since_last_obs,time_to_next_obs
41.0,1.0,0.010001,24704.0,21594.0,22007.0,22281.0,22506.0,22902.0,23278.0,23598.0,23789.0,800.0,256.0,35.229694,0.60844016,-0.89317524,0.44970876,0.0,0.0,0.0
41.0,1.0,0.01000075,24116.0,21568.0,21983.0,22198.0,22315.0,22724.0,23018.0,23497.0,23604.0,800.0,1024.0,35.69664,0.6084703,-0.89297897,0.45009845,0.0,0.0,0.0
41.0,1.0,0.01000089,24315.0,21602.0,22018.0,22284.0,22483.0,22829.0,23099.0,23422.0,23600.0,800.0,896.0,35.47136,0.6084955,-0.89281523,0.45042312,0.0,0.0,0.0
51.0,1.0,0.01000042,30219.0,27019.002,27500.0,27798.0,28003.002,28397.0,28814.998,29187.0,29304.0,800.0,384.0,35.622913,0.61014915,-0.8817841,0.47165325,0.0,0.0,0.0
51.0,1.0,0.00999995,32110.0,27396.0,27984.002,28304.998,28508.0,29087.002,29494.0,30111.0,30498.002,800.0,512.0,36.478977,0.61022955,-0.8812347,0.47267893,0.0,0.0,0.0
51.0,1.0,0.01000111,31595.0,27500.0,28079.0,28413.002,28609.002,29094.0,29577.0,30081.0,30570.002,800.0,640.0,36.614143,0.610315,-0.8806497,0.47376803,0.0,0.0,0.0
51.0,1.0,0.00999974,31011.0,27728.002,28213.0,28520.0,28773.002,29214.0,29697.002,30177.0,30376.002,800.0,128.0,36.872192,0.6103552,-0.8803739,0.4742803,0.0,0.0,0.0
51.0,1.0,0.00999998,32304.002,28215.998,28799.0,29194.0,29483.002,30366.0,30709.0,31395.002,31592.0,800.0,768.0,36.98688,0.6106769,-0.87815696,0.47837257,0.0,0.0,0.0
51.0,1.0,0.01000075,31997.0,27811.0,28309.0,28615.002,28871.0,29417.002,30013.0,30625.0,30986.002,800.0,1024.0,36.380672,0.61071205,-0.87791336,0.47881955,0.0,0.0,0.0
51.0,1.0,0.01000036,32694.0,28293.0,28799.0,29112.0,29320.002,29873.002,30484.002,31095.0,31396.0,800.0,256.0,36.691967,0.61072713,-0.87780887,0.47901106,0.0,0.0,0.0
51.0,1.0,0.01000038,32906.0,28066.0,28686.0,29084.0,29387.0,30187.0,30873.0,31606.002,31990.0,800.0,896.0,36.569088,0.6107724,-0.87749517,0.4795855,0.0,0.0,0.0
1.0,1.0,0.00999859,299.0,132.00098,145.0,153.0,157.0,171.0,184.0,201.0,218.0,900.0,384.0,32.739326,0.6107975,-0.8773207,0.47990453,0.0,0.0,0.0
1.0,1.0,0.00999845,252.0,135.0,148.0,153.0,158.00098,172.0,185.0,203.0,214.0,900.0,512.0,36.253696,0.610888,-0.87669176,0.48105252,0.0,0.0,0.0
1.0,1.0,0.01000016,292.0,132.99902,145.0,153.0,157.0,171.0,184.0,210.00098,225.0,900.0,640.0,35.49184,0.6109684,-0.8761315,0.48207226,0.0,0.0,0.0
1.0,1.0,0.00999827,282.00098,138.00098,149.99902,156.99902,162.99902,176.99902,190.0,208.0,227.0,900.0,128.0,36.0448,0.61102873,-0.8757104,0.48283666,0.0,0.0,0.0
1.0,1.0,0.00999906,296.0,141.99902,155.00098,162.00098,167.0,182.0,195.0,208.0,217.0,900.0,768.0,36.31104,0.6113705,-0.87331206,0.48716122,0.0,0.0,0.0
1.0,1.0,0.01000067,256.99902,142.99902,154.0,162.00098,167.0,179.00098,194.0,225.0,236.0,900.0,1024.0,35.99155,0.61141074,-0.8730285,0.4876692,0.0,0.0,0.0
1.0,1.0,0.01000036,239.99902,140.99902,156.00098,164.0,170.00098,181.0,193.0,208.0,221.0,900.0,256.0,36.175873,0.61141574,-0.87299305,0.48773268,0.0,0.0,0.0
1.0,1.0,0.00998688,265.0,138.99902,149.99902,159.0,164.0,176.0,190.0,207.0,224.0,900.0,896.0,33.67731,0.61145097,-0.8727446,0.48817703,0.0,0.0,0.0
11.0,1.0,0.01000081,7392.0,5496.0,5685.0005,5792.0,5872.0,6102.0,6393.0,6695.0,6999.9995,900.0,384.0,33.94355,0.61312973,-0.8606309,0.5092292,0.0,0.0,0.0
11.0,1.0,0.01000062,6615.0,5481.0,5607.0,5714.0,5797.0005,5995.0,6118.0005,6402.0,6493.9995,900.0,512.0,34.824192,0.61319506,-0.86014915,0.5100426,0.0,0.0,0.0
11.0,1.0,0.00999983,7006.0005,5509.0,5696.0,5800.0005,5884.0005,6089.0,6210.0,6510.0,6698.9995,900.0,640.0,34.811905,0.6133006,-0.8593692,0.5113556,0.0,0.0,0.0
11.0,1.0,0.00999995,6607.0,5502.0,5673.0,5764.0005,5805.0,5985.0005,6098.0,6264.0,6410.0,900.0,128.0,34.87744,0.61335087,-0.8589971,0.5119804,0.0,0.0,0.0
11.0,1.0,0.00999978,6787.0,5503.0005,5615.0,5713.0005,5795.0005,5991.0,6099.0005,6282.0005,6406.0,900.0,1024.0,34.16064,0.61372787,-0.85619193,0.5166579,0.0,0.0,0.0
11.0,1.0,0.01000051,6693.0,5601.0,5720.0,5825.0005,5896.0005,6069.0,6192.0,6390.0,6408.0,900.0,256.0,33.574913,0.6137781,-0.855816,0.51728034,0.0,0.0,0.0
11.0,1.0,0.00999938,6722.0,5585.0005,5703.0,5799.0,5870.0005,5999.0,6106.0,6283.0,6390.0,900.0,896.0,35.89325,0.61379826,-0.8556655,0.5175293,0.0,0.0,0.0
21.0,1.0,0.01000049,13116.0,10598.0,10873.0,11016.0,11121.0,11487.0,11808.0,12387.0,12693.0,900.0,384.0,33.75104,0.615472,-0.8428831,0.5380967,0.0,0.0,0.0
21.0,1.0,0.01000062,13214.0,10602.0,10807.0,10984.0,11103.0,11487.0,11794.0,12473.0,12902.0,900.0,512.0,34.013184,0.6155474,-0.84229565,0.5390158,0.0,0.0,0.0
21.0,1.0,0.01000006,12827.0,10594.0,10814.0,11000.0,11098.0,11411.0,11713.0,12045.0,12228.0,900.0,640.0,34.091007,0.6156429,-0.84155005,0.54017913,0.0,0.0,0.0
21.0,1.0,0.01000005,12977.0,10624.0,10904.0,11077.0,11185.0,11404.0,11670.0,12110.0,12464.0,900.0,128.0,34.79552,0.6157032,-0.84107834,0.5409133,0.0,0.0,0.0
21.0,1.0,0.01000002,12685.0,10812.0,11077.0,11211.0,11319.0,11602.0,11833.0,12077.0,12199.0,900.0,768.0,33.75923,0.6161103,-0.8378775,0.54585826,0.0,0.0,0.0
21.0,1.0,0.0100012,12614.0,10783.0,10989.0,11099.0,11192.0,11424.0,11649.0,11922.0,12103.0,900.0,256.0,33.46432,0.6161405,-0.8376393,0.5462238,0.0,0.0,0.0
21.0,1.0,0.00999837,12897.0,10806.0,11078.0,11208.0,11307.0,11674.0,11896.0,12205.0,12318.0,900.0,896.0,34.86515,0.6161807,-0.83732134,0.546711,0.0,0.0,0.0
31.0,1.0,0.01000138,18964.0,15772.0,16094.0,16390.0,16523.0,16898.0,17302.0,17858.0,18173.0,900.0,384.0,34.619392,0.6178293,-0.8240438,0.5665261,0.0,0.0,0.0
31.0,1.0,0.01000104,17885.0,15900.0,16198.0,16382.0,16488.0,16785.0,17072.0,17316.0,17612.0,900.0,512.0,37.613567,0.6179148,-0.8233428,0.5675444,0.0,0.0,0.0
31.0,1.0,0.00999919,18204.0,15706.0,16007.0,16195.0,16315.0,16615.0,16900.0,17179.0,17201.0,900.0,640.0,34.41869,0.6179801,-0.8228059,0.56832254,0.0,0.0,0.0
31.0,1.0,0.01000091,17697.0,15901.0,16186.0,16368.0,16476.0,16723.0,16971.0,17218.0,17405.0,900.0,128.0,36.352,0.6180706,-0.82206124,0.5693991,0.0,0.0,0.0
31.0,1.0,0.00999999,18020.0,16176.0,16428.0,16611.0,16715.0,17002.0,17279.0,17581.0,17769.0,900.0,1024.0,35.516415,0.6185129,-0.81840056,0.5746482,0.0,0.0,0.0
31.0,1.0,0.01000154,18015.0,16078.0,16368.0,16508.0,16607.0,16902.0,17102.0,17406.0,17604.0,900.0,256.0,34.66035,0.618533,-0.8182333,0.57488626,0.0,0.0,0.0
31.0,1.0,0.01000019,18098.0,16170.0,16480.0,16676.0,16783.0,17015.0,17259.0,17495.0,17702.0,900.0,896.0,35.180546,0.61858326,-0.81781507,0.5754811,0.0,0.0,0.0
41.0,1.0,0.01000044,24977.0,21428.0,21910.0,22125.0,22321.0,22820.0,23184.0,23584.0,23783.0,900.0,384.0,35.565567,0.620252,-0.8036838,0.5950566,0.0,0.0,0.0
41.0,1.0,0.01000104,24323.0,21813.0,22228.0,22504.0,22614.0,23002.0,23299.0,23805.0,23902.0,900.0,512.0,35.971073,0.62037766,-0.8026006,0.5965167,0.0,0.0,0.0
41.0,1.0,0.01000103,24495.0,21702.0,22099.0,22400.0,22593.0,23018.0,23405.0,23733.0,24010.0,900.0,640.0,35.87277,0.620433,-0.8021232,0.5971586,0.0,0.0,0.0
41.0,1.0,0.0100004,24789.0,21595.0,22083.0,22401.0,22600.0,22999.0,23315.0,23705.0,23912.0,900.0,128.0,36.257793,0.6205033,-0.8015148,0.59797496,0.0,0.0,0.0
41.0,1.0,0.01000006,24631.0,21814.0,22180.0,22398.0,22570.0,22974.0,23236.0,23597.0,23704.0,900.0,1024.0,35.81952,0.6209658,-0.7974962,0.603324,0.0,0.0,0.0
41.0,1.0,0.01000083,24510.0,21985.0,22404.0,22621.0,22813.0,23277.0,23571.0,23915.0,24189.0,900.0,256.0,35.95469,0.62100095,-0.79718894,0.6037299,0.0,0.0,0.0
41.0,1.0,0.01000101,25000.0,21985.0,22361.0,22613.0,22802.0,23202.0,23585.0,23895.0,24104.0,900.0,768.0,35.782658,0.62100595,-0.79714507,0.60378784,0.0,0.0,0.0
41.0,1.0,0.01000095,24411.0,21976.0,22310.0,22530.0,22713.0,23013.0,23320.0,23601.0,23801.0,900.0,896.0,36.00384,0.62106127,-0.7966618,0.6044253,0.0,0.0,0.0
51.0,1.0,0.0100002,31277.0,27475.0,27903.002,28199.0,28388.998,28893.0,29399.0,29924.0,30302.002,900.0,384.0,36.48307,0.62274003,-0.7817473,0.62359536,0.0,0.0,0.0
51.0,1.0,0.01000051,31066.0,27520.0,28008.0,28373.002,28545.0,29067.0,29516.0,30163.0,30603.0,900.0,512.0,36.929535,0.6228657,-0.78061223,0.6250156,0.0,0.0,0.0
51.0,1.0,0.00999965,31612.0,27622.0,28181.002,28478.0,28692.0,29197.0,29607.0,30296.002,30507.0,900.0,640.0,36.605953,0.622926,-0.78006655,0.6256966,0.0,0.0,0.0
51.0,1.0,0.00999887,30472.002,27470.002,27911.002,28209.002,28387.002,28803.0,29210.002,29603.0,29831.0,900.0,128.0,36.737022,0.6229914,-0.7794747,0.6264338,0.0,0.0,0.0
1.0,1.0,0.01000068,245.0,129.0,146.0,155.99902,162.0,178.0,194.0,213.00098,220.0,1000.0,384.0,35.700737,0.6234437,-0.77535796,0.63152194,0.0,0.0,0.0
51.0,1.0,0.01000006,31825.0,27940.002,28503.0,28796.002,28998.0,29498.0,29892.002,30382.0,30611.0,900.0,1024.0,36.368385,0.62349904,-0.7748526,0.632142,0.0,0.0,0.0
51.0,1.0,0.01000045,30605.002,27768.0,28212.0,28492.002,28604.002,29017.002,29393.0,29783.002,29924.0,900.0,256.0,36.544514,0.62350905,-0.7747606,0.6322547,0.0,0.0,0.0
51.0,1.0,0.01000069,30903.0,27796.0,28373.0,28698.0,28892.002,29387.0,29684.0,30096.002,30397.0,900.0,896.0,37.19168,0.62358445,-0.77407044,0.63309944,0.0,0.0,0.0
1.0,1.0,0.00999801,255.00098,132.99902,150.99902,159.0,164.0,179.99902,192.0,216.0,228.0,1000.0,512.0,36.01203,0.6235945,-0.77397835,0.63321203,0.0,0.0,0.0
1.0,1.0,0.00999965,262.99902,136.0,149.99902,162.00098,167.0,179.99902,200.0,217.0,225.0,1000.0,640.0,33.394688,0.6236699,-0.7732872,0.6340559,0.0,0.0,0.0
1.0,1.0,0.00999779,286.0,142.99902,155.00098,162.00098,167.0,179.99902,194.0,215.00098,227.0,1000.0,128.0,35.9424,0.6237453,-0.7725951,0.6348991,0.0,0.0,0.0
1.0,1.0,0.00999822,279.0,136.0,149.99902,159.0,164.0,179.99902,201.0,224.0,237.0,1000.0,768.0,36.401154,0.6242429,-0.7680042,0.6404449,0.0,0.0,0.0
1.0,1.0,0.00999854,236.99902,137.00098,152.0,161.0,166.0,179.99902,193.0,209.0,220.0,1000.0,1024.0,35.602432,0.6242479,-0.76795757,0.6405007,0.0,0.0,0.0
1.0,1.0,0.01000045,236.99902,140.99902,155.00098,163.0,169.0,184.0,195.99902,215.00098,227.0,1000.0,256.0,35.51232,0.62427306,-0.76772463,0.6407799,0.0,0.0,0.0
1.0,1.0,0.01000038,266.0,138.00098,150.99902,160.0,165.0,181.0,200.0,213.00098,227.0,1000.0,896.0,35.631104,0.6243284,-0.7672118,0.64139384,0.0,0.0,0.0
11.0,1.0,0.00999931,6374.0,5313.0,5425.0,5512.0,5588.0,5705.0,5807.0,5955.0,6022.0,1000.0,384.0,33.98861,0.62592673,-0.75217533,0.658963,0.0,0.0,0.0
11.0,1.0,0.0099991,6684.0,5384.0,5496.0,5599.0,5683.0005,5867.0005,6072.0,6305.0,6466.9995,1000.0,512.0,34.504704,0.6261077,-0.75044763,0.6609299,0.0,0.0,0.0
11.0,1.0,0.01000129,6507.0,5303.0,5410.0,5499.0,5567.0,5693.0,5814.0,5988.0,6186.9995,1000.0,640.0,34.729984,0.62614787,-0.750063,0.6613664,0.0,0.0,0.0
11.0,1.0,0.00999975,6503.0,5375.0,5491.0,5569.0,5607.0,5775.0005,5899.0,6029.0005,6115.9995,1000.0,128.0,35.336193,0.6262434,-0.7491484,0.66240215,0.0,0.0,0.0
11.0,1.0,0.0100003,6219.0005,5403.0,5515.0,5601.0,5675.0,5785.0,5890.0,6011.0,6089.0,1000.0,768.0,34.430977,0.62676615,-0.74411726,0.66804904,0.0,0.0,0.0
11.0,1.0,0.00999957,6218.0,5409.0005,5562.0,5608.0,5676.0,5784.0,5888.0,5997.0,6022.0,1000.0,1024.0,34.63168,0.62677115,-0.7440687,0.66810316,0.0,0.0,0.0
11.0,1.0,0.01000022,6504.0,5407.0,5521.0005,5608.0,5680.0,5800.0,5905.0,6077.0,6172.0,1000.0,256.0,34.53747,0.6267963,-0.7438257,0.66837364,0.0,0.0,0.0
11.0,1.0,0.00999972,6409.0,5470.0,5580.0,5612.0,5689.0005,5796.0,5900.0005,6065.0,6115.9995,1000.0,896.0,34.701313,0.62686664,-0.7431448,0.6691306,0.0,0.0,0.0
21.0,1.0,0.01000046,12188.0,10386.0,10600.0,10771.0,10853.0,11034.0,11305.0,11682.0,11808.0,1000.0,384.0,33.775616,0.628465,-0.72747344,0.6861358,0.0,0.0,0.0
21.0,1.0,0.00999845,11995.0,10392.0,10597.0,10716.0,10812.0,11005.0,11217.0,11420.0,11583.0,1000.0,512.0,34.51699,0.62864095,-0.7257247,0.68798524,0.0,0.0,0.0
21.0,1.0,0.01000045,12364.0,10393.0,10582.0,10694.0,10786.0,11003.0,11204.0,11516.0,11801.0,1000.0,640.0,34.533375,0.6286811,-0.72532433,0.6884073,0.0,0.0,0.0
21.0,1.0,0.00999906,12084.0,10388.0,10595.0,10702.0,10792.0,11019.0,11227.0,11568.0,11726.0,1000.0,128.0,34.934784,0.62877667,-0.72437245,0.68940884,0.0,0.0,0.0
21.0,1.0,0.01000122,12371.0,10508.0,10717.0,10877.0,10914.0,11117.0,11277.0,11422.0,11583.0,1000.0,1024.0,35.360767,0.62933457,-0.71878386,0.6952336,0.0,0.0,0.0
21.0,1.0,0.00999966,12188.0,10536.0,10714.0,10870.0,10915.0,11103.0,11287.0,11501.0,11601.0,1000.0,256.0,34.62349,0.6293647,-0.71848047,0.69554716,0.0,0.0,0.0
21.0,1.0,0.00999979,12181.0,10491.0,10687.0,10795.0,10885.0,11070.0,11204.0,11397.0,11579.0,1000.0,896.0,34.328575,0.62942004,-0.7179238,0.69612163,0.0,0.0,0.0
31.0,1.0,0.00999942,18374.0,15691.0,16003.0,16199.0,16303.0,16583.0,16820.0,17078.0,17294.0,1000.0,384.0,34.574337,0.63105357,-0.70127225,0.71289355,0.0,0.0,0.0
31.0,1.0,0.01000118,17989.0,15703.0,15977.0,16125.0,16285.0,16584.0,16828.0,17115.0,17320.0,1000.0,512.0,34.906113,0.6312345,-0.6994035,0.71472704,0.0,0.0,0.0
31.0,1.0,0.01000045,17679.0,15807.0,16109.0,16285.0,16386.0,16688.0,16891.0,17099.0,17229.0,1000.0,640.0,35.6352,0.6312898,-0.69883156,0.7152863,0.0,0.0,0.0
31.0,1.0,0.00999927,18090.0,15624.0,15927.0,16117.0,16275.0,16522.0,16780.0,17030.0,17285.0,1000.0,128.0,35.418114,0.6313652,-0.69805086,0.7160482,0.0,0.0,0.0
31.0,1.0,0.01000026,18398.0,15910.0,16206.0,16398.0,16525.0,16823.0,17076.0,17489.0,17721.0,1000.0,1024.0,35.71712,0.6319583,-0.6918807,0.72201186,0.0,0.0,0.0
31.0,1.0,0.01000116,18115.0,15911.0,16229.0,16426.0,16591.0,16928.0,17183.0,17471.0,17693.0,1000.0,768.0,35.65568,0.6319684,-0.6917757,0.7221125,0.0,0.0,0.0
31.0,1.0,0.0100003,18276.0,16003.0,16312.0,16499.0,16601.0,16976.0,17272.0,17522.0,17722.0,1000.0,256.0,34.88563,0.63200855,-0.69135547,0.7225148,0.0,0.0,0.0
31.0,1.0,0.01000097,18502.0,15863.0,16189.0,16396.0,16507.0,16893.0,17282.0,17597.0,17809.0,1000.0,896.0,35.647488,0.6320437,-0.6909875,0.72286665,0.0,0.0,0.0
41.0,1.0,0.01000028,24487.0,21509.0,21914.0,22174.0,22322.0,22722.0,23096.0,23401.0,23730.0,1000.0,384.0,34.680832,0.6337376,-0.6730663,0.7395821,0.0,0.0,0.0
41.0,1.0,0.01000099,24689.0,21410.0,21813.0,22101.0,22317.0,22884.0,23286.0,23604.0,23888.0,1000.0,512.0,36.237312,0.6339135,-0.6711817,0.7412929,0.0,0.0,0.0
41.0,1.0,0.0100007,24728.0,21709.0,22195.0,22424.0,22592.0,22974.0,23293.0,23870.0,24100.0,1000.0,640.0,36.09805,0.634004,-0.6702108,0.7421708,0.0,0.0,0.0
41.0,1.0,0.01000087,24782.0,21323.0,21810.0,22186.0,22405.0,22927.0,23402.0,23790.0,24105.0,1000.0,128.0,36.22093,0.63404924,-0.6697249,0.7426093,0.0,0.0,0.0
41.0,1.0,0.01000053,26110.0,21575.0,22054.0,22306.0,22565.0,23091.0,23607.0,24001.0,24422.0,1000.0,1024.0,36.675583,0.63465744,-0.66316456,0.74847364,0.0,0.0,0.0
41.0,1.0,0.01000018,25906.0,21660.0,22107.0,22399.0,22616.998,23199.0,23625.0,24095.0,24608.0,1000.0,768.0,36.33971,0.6346725,-0.66300124,0.7486183,0.0,0.0,0.0
41.0,1.0,0.0100003,25094.0,21420.0,21872.0,22110.0,22286.0,22781.0,23204.0,23918.0,24202.0,1000.0,256.0,36.07347,0.6346926,-0.66278344,0.7488111,0.0,0.0,0.0
41.0,1.0,0.01000116,25512.0,21706.0,22172.0,22407.0,22591.0,23098.0,23583.0,24199.0,24492.0,1000.0,896.0,35.975166,0.634763,-0.66202074,0.74948555,0.0,0.0,0.0
51.0,1.0,0.01000062,31776.0,27380.0,27788.0,28115.002,28320.0,28994.002,29431.0,29914.0,30274.002,1000.0,384.0,35.934208,0.636482,-0.6431775,0.76571715,0.0,0.0,0.0
51.0,1.0,0.01000095,32199.0,27421.0,27987.002,28316.0,28607.0,29295.0,29835.0,30601.0,30995.002,1000.0,512.0,36.765697,0.63666797,-0.64111483,0.76744497,0.0,0.0,0.0
51.0,1.0,0.00999923,30395.0,27223.002,27722.0,28005.002,28278.0,28710.0,29013.002,29499.0,29808.0,1000.0,640.0,36.72064,0.6367383,-0.6403332,0.7680973,0.0,0.0,0.0
51.0,1.0,0.0100001,31688.0,27219.002,27802.002,28087.0,28336.0,28874.0,29299.0,29725.0,30224.002,1000.0,128.0,36.696064,0.6367886,-0.6397744,0.76856273,0.0,0.0,0.0
51.0,1.0,0.01000081,36295.0,27810.002,28490.0,29052.002,29408.002,31096.002,33105.0,34388.0,34995.0,1000.0,1024.0,36.847614,0.6375023,-0.6318039,0.7751283,0.0,0.0,0.0
51.0,1.0,0.01000008,36467.0,27723.0,28421.002,28997.0,29551.0,31894.0,33390.0,34465.0,35027.0,1000.0,768.0,37.16301,0.6375325,-0.63146555,0.7754039,0.0,0.0,0.0
51.0,1.0,0.01000077,35098.0,27829.0,28592.002,29208.0,29687.002,31303.002,32497.0,33497.0,33818.0,1000.0,256.0,36.63872,0.63754755,-0.6312964,0.77554166,0.0,0.0,0.0
51.0,1.0,0.01000006,37185.0,27898.002,28708.002,29322.0,30100.002,32407.0,33712.0,35209.0,36089.0,1000.0,896.0,37.318657,0.6376531,-0.6301113,0.7765048,0.0,0.0,0.0
1.0,0.90000004,9.313226e-10,229.0,174.99902,186.0,190.0,194.0,199.99902,210.00098,226.0,229.0,100.0,384.0,22.867968,0.63794464,-0.62683046,0.7791557,0.0,0.0,0.0
1.0,0.90000004,9.313226e-10,252.0,183.0,190.0,198.99902,203.0,213.0,217.0,235.0,252.0,100.0,256.0,23.12192,0.63794965,-0.62677383,0.77920127,0.0,0.0,0.0
11.0,0.90000004,0.0023745997,7477.0,6414.0,6588.0,6687.0,6757.0,7001.0,7192.0,7384.9995,7477.0,100.0,640.0,26.60352,0.6382915,-0.62291294,0.7822912,0.0,0.0,0.0
11.0,0.90000004,0.002371179,7304.0,6530.0,6756.0,6889.0,6910.0,7174.0,7207.0,7297.0,7304.0005,100.0,128.0,26.152958,0.6382965,-0.6228561,0.7823365,0.0,0.0,0.0
21.0,0.90000004,0.0033969898,13211.0,11589.0,11800.0,12003.0,12113.0,12306.0,12588.0,13194.0,13211.0,100.0,640.0,27.316223,0.6386182,-0.61920816,0.7852269,0.0,0.0,0.0
21.0,0.90000004,0.003866369,13280.0,11603.0,11824.0,12014.0,12176.0,12481.0,12712.0,13005.0,13280.0,100.0,896.0,27.848701,0.6386232,-0.61915106,0.7852719,0.0,0.0,0.0
21.0,0.90000004,0.0038585495,13489.0,11728.0,12131.0,12273.0,12388.0,12615.0,12797.0,13410.0,13489.0,100.0,128.0,28.295168,0.63862824,-0.61909395,0.78531694,0.0,0.0,0.0
31.0,0.90000004,0.00535918,19287.0,17264.0,17584.0,17927.0,18093.0,18424.0,18610.0,19204.0,19286.998,100.0,256.0,29.167616,0.63895494,-0.6153749,0.7882346,0.0,0.0,0.0
31.0,0.90000004,0.00537724,19907.0,17431.0,17724.0,17938.0,18104.0,18388.0,18896.0,19052.0,19907.0,100.0,640.0,29.036545,0.63895994,-0.6153176,0.7882793,0.0,0.0,0.0
31.0,0.90000004,0.00541802,19095.0,17500.0,17964.0,18176.0,18459.0,18682.0,18894.0,18996.0,19095.0,100.0,768.0,28.913664,0.638965,-0.61526024,0.78832406,0.0,0.0,0.0
31.0,0.90000004,0.0053111804,20274.0,17488.0,17820.0,18225.0,18392.0,18917.0,19285.0,19784.0,20274.0,100.0,128.0,29.970432,0.63897,-0.6152029,0.7883688,0.0,0.0,0.0
41.0,0.90000004,0.00688931,26762.0,23888.002,24365.0,24560.0,24656.0,25457.002,25875.0,26689.0,26762.0,100.0,384.0,30.056448,0.6393017,-0.6114119,0.79131246,0.0,0.0,0.0
41.0,0.90000004,0.00690852,27144.0,24277.0,24778.0,24971.0,25155.0,25654.0,25955.0,26369.0,27144.0,100.0,256.0,31.6416,0.6393068,-0.6113544,0.7913569,0.0,0.0,0.0
41.0,0.90000004,0.00690641,27010.0,24221.0,24689.0,25127.0,25493.0,26011.0,26311.0,26809.002,27010.0,100.0,512.0,30.633984,0.6393118,-0.61129683,0.7914014,0.0,0.0,0.0
41.0,0.90000004,0.00685904,28055.0,24607.0,25099.0,25468.0,25561.002,26124.0,26552.0,27464.0,28055.0,100.0,768.0,30.113792,0.6393168,-0.6112393,0.79144585,0.0,0.0,0.0
51.0,0.90000004,0.00769935,34011.0,30349.002,31231.002,31630.002,31831.0,32222.0,32737.0,33342.0,34011.0,100.0,1024.0,31.711231,0.63966364,-0.6072603,0.794503,0.0,0.0,0.0
51.0,0.90000004,0.00771225,35222.0,30401.0,32031.998,32646.0,33024.0,33835.0,34726.0,35115.0,35222.0,100.0,384.0,31.019009,0.63966864,-0.60720253,0.7945471,0.0,0.0,0.0
51.0,0.90000004,0.00767679,34864.0,31090.0,31756.002,32166.002,32643.002,33462.0,34069.0,34853.0,34864.0,100.0,256.0,31.408129,0.6396737,-0.6071447,0.79459125,0.0,0.0,0.0
51.0,0.90000004,0.00771225,34975.0,30193.002,31264.002,31968.0,32353.002,33175.0,34058.0,34464.0,34975.0,100.0,768.0,31.244287,0.6396787,-0.60708696,0.7946354,0.0,0.0,0.0
51.0,0.90000004,0.0076699895,34164.0,30564.0,31565.002,32585.0,32881.0,33377.0,33973.0,34085.0,34164.0,100.0,128.0,31.531008,0.6396837,-0.60702914,0.7946796,0.0,0.0,0.0
1.0,0.90000004,0.0077078,286.99902,167.99902,178.0,185.0,189.0,195.0,202.0,214.0,230.0,200.0,896.0,31.408129,0.63987976,-0.60477287,0.796398,0.0,0.0,0.0
1.0,0.90000004,0.00768096,243.0,166.99902,178.0,183.0,187.99902,199.99902,214.0,226.0,235.0,200.0,512.0,31.473663,0.63988477,-0.60471493,0.796442,0.0,0.0,0.0
1.0,0.90000004,0.0076669594,264.0,174.99902,184.0,190.0,194.0,202.0,210.00098,224.0,243.0,200.0,384.0,31.019009,0.63988984,-0.60465705,0.79648596,0.0,0.0,0.0
1.0,0.90000004,0.0076348297,252.0,171.0,180.0,185.0,191.0,198.0,206.0,230.99902,251.0,200.0,128.0,28.635136,0.63989985,-0.6045412,0.7965739,0.0,0.0,0.0
11.0,0.90000004,0.0077078,7182.0,6111.0,6325.0,6490.0,6521.0,6693.0,6879.9995,7071.0,7112.0,200.0,896.0,29.42976,0.640493,-0.5976834,0.8017322,0.0,0.0,0.0
11.0,0.90000004,0.0078594,7110.0005,6101.0,6297.0,6400.0,6494.0,6687.0,6899.0,7031.0,7095.0,200.0,384.0,29.782017,0.640498,-0.59762514,0.80177563,0.0,0.0,0.0
11.0,0.90000004,0.00769056,7006.0005,6175.0,6367.0,6474.0,6512.0005,6783.0,6822.0005,6893.0,6990.0,200.0,640.0,29.20448,0.64050305,-0.59756684,0.8018191,0.0,0.0,0.0
11.0,0.90000004,0.00783039,7303.0,6099.0,6279.9995,6378.0005,6475.0,6622.9995,6874.9995,6998.0,7180.0,200.0,768.0,28.901377,0.64050806,-0.59750855,0.80186254,0.0,0.0,0.0
11.0,0.90000004,0.0077477493,7499.0,6209.0,6391.0,6495.0,6571.0,6705.0,7016.0,7199.0,7382.0,200.0,256.0,29.02016,0.64051306,-0.5974502,0.801906,0.0,0.0,0.0
11.0,0.90000004,0.0077100196,7502.0,6165.0,6297.0,6413.0,6579.0,6892.0,7105.0,7292.0,7502.0,200.0,128.0,30.060543,0.64052314,-0.59733355,0.8019929,0.0,0.0,0.0
21.0,0.90000004,0.00801958,13280.0,11980.0,12191.0,12300.0,12426.0,12750.0,12964.0,13108.0,13150.0,200.0,1024.0,30.339071,0.64111626,-0.5904296,0.80708915,0.0,0.0,0.0
21.0,0.90000004,0.00798643,13132.0,11994.0,12317.0,12420.0,12507.0,12712.0,12808.0,12977.0,13082.0,200.0,896.0,30.363647,0.64112127,-0.5903709,0.80713207,0.0,0.0,0.0
