time,cpu_limit,cpu_usage,n,c,ram_limit_mb,ram_usage_mb,lat50_ms,lat66_ms,lat75_ms,lat80_ms,lat90_ms,lat95_ms,lat98_ms,lat99_ms,lat100_ms,t_norm,sin_day,cos_day,is_gap,time_since_last_obs,time_to_next_obs
1647426985,2.0,0.01850116,400,41,896.0,33.779712,11191.0,11363.0,11536.0,11639.0,12300.0,12914.0,13085.0,13424.0,14330.0,0.0081526792760099,0.3566700611000927,-0.9342304145738652,0.0,0.0,0.0
1647426987,2.0,0.01849043,400,41,128.0,33.947648,11228.0,11417.0,11541.0,11639.0,12152.0,12711.0,13329.0,13855.0,14455.0,0.0081627319015043,0.3565341790323029,-0.9342822802460516,0.0,0.0,0.0
1647426996,2.0,0.01852141,400,41,640.0,34.803712,11233.0,11404.0,11536.0,11595.0,11863.0,12017.0,12326.0,12531.0,12786.0,0.0082079687162294,0.3559226163942399,-0.9345154311936634,0.0,0.0,0.0
1647427002,2.0,0.018476,400,41,256.0,34.516992,11197.0,11357.0,11491.0,11620.0,12565.0,13593.0,14062.0,14123.0,14331.0,0.0082381265927128,0.3555148232357898,-0.9346706427718938,0.0,0.0,0.0
1647427021,2.0,0.01852656,400,41,384.0,33.992704,11216.0,11480.0,11883.0,12459.0,13061.0,13492.0,13707.0,13780.0,13935.0,0.0083336265349102,0.3542230321186232,-0.9351609719811284,0.0,0.0,0.0
1647427106,2.0,0.01848872,400,51,512.0,36.634624,14339.0,15028.0,15312.0,15444.0,15837.0,16061.0,16440.0,17009.0,17408.0,0.0087608631184249,0.3484357215000555,-0.9373326773257912,0.0,0.0,0.0
1647427108,2.0,0.01849534,400,51,768.0,35.1232,14286.0,14852.0,15178.0,15369.0,15817.0,16135.0,16342.0,16945.0,17166.0,0.0087709157439194,0.3482993882999273,-0.9373833453341788,0.0,0.0,0.0
1647427111,2.0,0.01854154,400,51,896.0,35.319808,14433.0,14951.0,15220.0,15364.0,15705.0,16046.0,16628.0,16732.0,17494.0,0.0087859946821611,0.3480948746789631,-0.9374593101688398,0.0,0.0,0.0
1647427112,2.0,0.01848907,400,51,128.0,35.930112,14482.0,14789.0,15197.0,15345.0,15715.0,16075.0,16434.0,16776.0,16933.0,0.0087910209949083,0.3480266998124336,-0.9374846218566288,0.0,0.0,0.0
1647427122,2.0,0.01852879,400,51,640.0,35.966976,14285.0,14609.0,14854.0,15051.0,15728.0,16168.0,16433.0,16658.0,16950.0,0.0088412841223806,0.3473448497860497,-0.937737466099711,0.0,0.0,0.0
1647427130,2.0,0.01847393,400,51,256.0,35.250176,14528.0,15011.0,15253.0,15427.0,16131.0,16494.0,16804.0,16925.0,17415.0,0.0088814946243585,0.3467992374912499,-0.9379393844356296,0.0,0.0,0.0
1647427147,2.0,0.01867197,400,51,384.0,35.926016,14313.0,14603.0,15161.0,15610.0,16129.0,16421.0,16563.0,16753.0,17150.0,0.0089669419410614,0.3456394218649984,-0.938367406751124,0.0,0.0,0.0
1647427188,2.0,0.01844599,500,1,512.0,32.243712,145.0,153.0,158.0,161.0,167.0,179.0,189.0,193.0,233.0,0.0091730207636979,0.3428400495104705,-0.9393937941309056,0.0,0.0,0.0
1647427189,2.0,0.01847694,500,1,768.0,35.033088,145.0,153.0,157.0,159.0,167.0,175.0,186.0,193.0,196.0,0.0091780470764451,0.3427717339508905,-0.9394187236819904,0.0,0.0,0.0
1647427191,2.0,0.01854154,500,1,896.0,35.233792,141.0,150.0,156.0,160.0,170.0,180.0,199.0,209.0,240.0,0.0091880997019396,0.3426350974211908,-0.9394685678697138,0.0,0.0,0.0
