cpu_limit,cpu_usage,lat100_ms,lat50_ms,lat75_ms,lat80_ms,lat90_ms,lat95_ms,lat98_ms,lat99_ms,mean_ms,n,ram_limit_mb,ram_usage_mb,t_norm,sin_day,cos_day,sin_hour,cos_hour,is_gap,time_since_last_obs,time_to_next_obs
3.5,0.26884404,2235.02,2176.809,2209.6162,2213.6519,2223.646,2227.1782,2231.38,2231.7861,2161.5576,150.0,1024.0,453.71802,0.044679124,-0.2791308,-0.9602531,0.4848096,0.8746197,0.0,0.0,0.0
3.5,0.3003667,20061.86,10627.4,17004.51,12769.672,19880.512,5598.4604,22428.426,7666.6045,10985.522,129.3626,1452.3411,663.85834,0.045085296,-0.2802479,-0.9599277,0.5090414,0.86074203,1.0,1.0,11.0
3.5,0.38691342,22864.47,13087.098,19770.555,16008.256,21025.992,10252.803,23534.596,12418.61,14732.967,166.95772,1598.9469,677.9738,0.045491472,-0.28136462,-0.9596009,0.53287625,0.8461932,1.0,2.0,10.0
3.5,0.43240884,24773.535,15165.831,20645.795,17630.01,21881.184,12660.338,25008.568,14520.873,16492.654,174.42157,1648.2886,696.6422,0.045897644,-0.28248098,-0.9592729,0.55629563,0.8309845,1.0,3.0,9.0
3.5,0.44930142,26168.719,16921.379,21903.031,19548.264,22585.217,14837.035,26505.205,16811.098,18373.312,176.40349,1568.3591,720.5288,0.04630382,-0.28359696,-0.95894355,0.57928115,0.8151278,1.0,4.0,8.0
3.5,0.46429932,25688.047,17074.902,21591.547,19474.99,22233.277,15551.779,25749.19,17879.633,18363.396,176.99019,1484.7577,731.4177,0.046709992,-0.28471255,-0.9586129,0.60181504,0.7986355,1.0,5.0,7.0
3.4907742,0.5148831,26305.707,17618.164,21674.012,19081.19,22489.363,16767.773,25338.64,19314.2,18568.395,187.94669,1314.0156,758.35315,0.047116164,-0.28582776,-0.95828104,0.6238796,0.7815205,1.0,6.0,6.0
3.481202,0.45951876,25349.656,16379.563,20568.92,17265.867,21551.512,15870.959,24183.23,16874.592,17826.592,179.36644,1370.1592,745.29767,0.04752234,-0.28694257,-0.9579478,0.6454577,0.76379603,1.0,7.0,5.0
3.4854934,0.40681517,25820.309,15304.257,19797.426,15477.043,21611.17,14695.018,23650.309,14875.522,16242.166,159.42001,1396.1163,735.5176,0.047928512,-0.288057,-0.9576133,0.66653246,0.745476,1.0,8.0,4.0
3.4735498,0.35940343,23958.062,13521.813,17885.852,13391.286,19911.889,12799.401,21529.492,13211.441,14697.58,144.5127,1388.583,735.5334,0.048334688,-0.28917104,-0.9572775,0.68708754,0.72657466,1.0,9.0,3.0
3.480117,0.31269526,22811.059,11039.641,16322.325,11182.426,18972.262,9790.328,20482.459,9829.848,12801.7,108.085846,1357.9003,718.1592,0.04874086,-0.29028466,-0.95694035,0.70710677,0.70710677,1.0,10.0,2.0
3.465069,0.15125307,15489.74,8375.031,10503.239,7599.8457,11263.588,4323.551,14707.533,6393.3257,8273.787,59.11155,1326.7787,666.74884,0.049147036,-0.29139793,-0.9566019,0.72657466,0.68708754,1.0,11.0,1.0
3.5,0.0028719902,213.49658,209.84766,212.51953,212.51807,212.68799,212.68848,212.6875,212.6875,208.63086,10.0,768.0,529.7152,0.049553208,-0.29251078,-0.95626223,0.745476,0.66653246,0.0,0.0,0.0
3.5,0.0,482.31006,469.22705,472.83105,473.77832,475.83105,476.27588,480.16504,480.16602,469.40088,30.0,768.0,619.393,0.049959384,-0.29362327,-0.95592123,0.76379603,0.6454577,0.0,0.0,0.0
3.5,0.08222994,728.14404,687.8545,708.56006,711.3823,720.76074,726.24316,728.05664,728.05664,693.7842,40.0,768.0,671.6129,0.050365556,-0.2947353,-0.9555789,0.7815205,0.6238796,0.0,0.0,0.0
3.5,0.049543977,951.0698,920.563,940.1367,940.8882,948.08496,949.7627,950.27783,950.98096,916.4541,60.0,768.0,810.4919,0.050771732,-0.295847,-0.95523536,0.7986355,0.60181504,0.0,0.0,0.0
3.5,0.252934,1023.87256,998.65283,1012.6924,1014.39844,1020.41113,1022.0537,1022.65186,1023.29736,987.9009,70.0,768.0,866.4515,0.051177904,-0.29695827,-0.9548905,0.8151278,0.57928115,0.0,0.0,0.0
3.5,0.30966198,1380.3306,1305.3604,1344.8779,1353.5972,1361.6909,1376.5503,1377.7749,1378.7617,1305.3247,90.0,768.0,875.9132,0.051584076,-0.29806912,-0.9545443,0.8309845,0.55629563,0.0,0.0,0.0
3.5,0.30966198,1472.8804,1418.1919,1451.667,1458.7827,1468.3384,1470.1089,1470.8452,1471.0981,1412.7593,100.0,768.0,875.9132,0.051990252,-0.29917958,-0.9541968,0.8461932,0.53287625,0.0,0.0,0.0
3.5,0.284446,2540.3232,2448.0596,2501.3525,2513.538,2521.754,2533.6768,2539.356,2539.495,2445.8647,109.99999,768.0,437.16608,0.052396424,-0.30028963,-0.95384806,0.86074203,0.5090414,0.0,0.0,0.0
3.5,0.17868808,19874.467,10404.656,17218.148,12371.182,19445.996,4218.1113,22799.033,6712.421,10537.998,104.63006,1195.0581,688.81354,0.0528026,-0.3013993,-0.953498,0.8746197,0.4848096,1.0,1.0,12.0
3.5,0.33938923,22314.969,12187.748,19316.766,15309.264,20812.05,8928.527,22991.535,10855.083,13865.791,144.18867,1422.1812,660.71136,0.053208772,-0.30250853,-0.9531467,0.88781536,0.46019977,1.0,2.0,11.0
3.5,0.436801,24523.488,15604.417,20843.412,18385.938,22262.672,12751.125,24637.367,14386.664,16924.607,168.50327,1447.5044,679.66095,0.053614948,-0.30361736,-0.9527941,0.90031874,0.4352311,1.0,3.0,10.0
3.4889858,0.4875228,25654.102,16928.477,22011.516,20321.129,22745.477,15111.717,25589.66,17206.32,18915.14,189.12004,1391.8782,705.3158,0.05402112,-0.30472577,-0.95244014,0.9121201,0.40992305,1.0,4.0,9.0
3.4788399,0.51282704,26132.54,17495.904,22313.531,21108.74,22472.826,16108.158,25500.0,18686.645,19733.482,188.94102,1370.4688,720.9262,0.054427296,-0.3058338,-0.9520849,0.9232102,0.3842953,1.0,5.0,8.0
3.4723806,0.54026437,26143.938,17794.912,22053.895,20798.418,22169.395,17048.9,25210.93,20147.617,19653.877,197.03848,1193.7075,760.3009,0.054833468,-0.3069414,-0.9517284,0.9335804,0.35836795,1.0,6.0,7.0
3.476991,0.4601281,26395.113,16729.914,21288.184,18276.896,21622.021,15731.102,24737.059,17663.79,18215.928,189.1023,1224.0645,767.7163,0.055239644,-0.30804855,-0.95137066,0.94322264,0.33216113,1.0,7.0,6.0
3.4713457,0.4327466,26144.656,16160.061,20218.41,16960.492,21898.68,15616.17,24471.025,15889.273,17320.184,167.0073,1289.8081,754.03314,0.055645816,-0.30915532,-0.95101154,0.95212936,0.3056953,1.0,8.0,5.0
3.463604,0.38497823,25854.445,15387.736,19781.314,15784.385,21498.367,14759.117,23215.26,14806.725,16653.605,152.25421,1271.479,749.5884,0.056051992,-0.31026167,-0.9506512,0.9602937,0.2789911,1.0,9.0,4.0
3.450268,0.36410892,23961.977,14583.65,18428.914,14160.128,20181.723,13334.096,20903.572,13858.32,15744.311,138.05928,1227.2738,727.73236,0.056458164,-0.31136757,-0.95028955,0.9677092,0.25206935,1.0,10.0,3.0
3.467601,0.2614618,22472.863,10699.956,16214.481,10967.352,18455.809,9063.4795,19715.17,9299.965,12055.172,98.6713,1194.4707,722.3067,0.056864336,-0.3124731,-0.9499266,0.97437006,0.22495106,1.0,11.0,2.0
3.4578147,0.131206,14868.686,8199.434,10103.277,7775.546,10383.893,3606.3901,13970.818,5769.3003,8153.564,53.3388,1147.5088,676.3049,0.057270512,-0.31357816,-0.9495624,0.98027116,0.19765735,1.0,12.0,1.0
3.5,0.0039280057,201.22852,196.9209,198.69385,198.69385,200.24756,200.24805,200.24854,200.24756,195.01758,10.0,512.0,514.2487,0.057676684,-0.3146828,-0.9491969,0.9854079,0.1702095,0.0,0.0,0.0
3.5,0.024821997,472.8501,455.33008,463.396,463.64307,465.5962,466.20654,469.86377,469.86377,453.75146,30.0,512.0,622.7476,0.05808286,-0.31578705,-0.94883007,0.98977625,0.14262894,0.0,0.0,0.0
3.5,0.024821997,703.5703,682.6587,691.8457,691.99805,699.08984,699.37646,699.5469,699.5469,682.2832,40.0,512.0,656.1546,0.058489032,-0.31689084,-0.948462,0.99337274,0.11493715,0.0,0.0,0.0
3.5,0.09334701,899.5874,863.93115,883.0874,884.1533,887.45605,899.35693,899.51807,899.58203,857.4678,60.0,512.0,794.9353,0.058895208,-0.3179942,-0.94809264,0.9961947,0.087155744,0.0,0.0,0.0
3.5,0.247067,1067.3408,1023.9121,1045.2124,1049.5176,1055.6875,1060.1138,1061.1567,1061.3833,1021.8452,70.0,512.0,848.2038,0.05930138,-0.31909716,-0.947722,0.9982398,0.059306376,0.0,0.0,0.0
3.5,0.11503184,19666.188,10217.356,17267.223,11549.602,19204.07,2981.5286,23010.68,5936.889,9996.841,83.821495,1085.5549,881.3138,0.059707556,-0.32019967,-0.9473501,0.99950653,0.031410757,1.0,1.0,12.0
3.5,0.2746302,23147.895,13439.659,20537.5,16976.121,20988.512,9219.232,24630.623,12021.25,15342.191,144.7956,1325.5399,771.57806,0.060113728,-0.32130173,-0.9469769,0.9999939,0.0034906513,1.0,2.0,11.0
3.5,0.37495404,25318.336,16276.182,21895.197,19650.453,22504.844,12666.865,26206.246,14969.436,17952.111,158.18912,1428.9309,703.1007,0.060519904,-0.32240337,-0.9466024,0.9997015,-0.024432179,1.0,3.0,10.0
3.46627,0.42327917,26537.5,18098.588,23097.418,21840.29,23319.414,15538.92,27121.508,17710.273,20294.166,180.61766,1417.889,701.7548,0.060926076,-0.32350457,-0.9462266,0.9986295,-0.052335955,1.0,4.0,9.0
3.4576774,0.45998514,27073.887,18025.693,22669.926,21860.254,22801.324,16188.791,26633.027,18642.758,20155.627,181.16092,1389.9668,708.04236,0.061332252,-0.32460535,-0.94584954,0.9967789,-0.08019892,1.0,5.0,8.0
3.4455018,0.5144135,27818.438,19549.225,23200.316,22952.533,23962.215,18347.441,26680.598,21116.055,21128.271,194.80504,1235.5713,725.5386,0.061738424,-0.32570568,-0.9454712,0.99415094,-0.107999355,1.0,6.0,7.0
3.464552,0.48274538,29420.285,19675.258,23911.078,21831.436,24250.723,19044.445,27187.031,20585.64,21132.861,206.20894,1183.7107,748.9151,0.062144596,-0.32680556,-0.9450916,0.99074787,-0.13571557,1.0,7.0,6.0
3.4558725,0.4978729,28798.223,18745.078,22970.133,20390.074,24287.125,18764.227,26214.016,18706.713,20655.924,186.4257,1290.6798,725.3242,0.06255077,-0.327905,-0.94471073,0.98657215,-0.16332597,1.0,8.0,5.0
3.4460108,0.42960477,27691.883,17406.484,21828.094,18348.041,22991.504,16955.438,25140.314,16849.46,18914.94,174.29756,1317.528,737.03625,0.062956944,-0.329004,-0.94432855,0.98162717,-0.190809,1.0,9.0,4.0
3.4326043,0.3875606,25747.586,15361.365,20039.086,15399.016,21470.184,14003.149,22925.88,14566.65,16311.162,156.51654,1388.2881,716.2296,0.06336312,-0.33010256,-0.94394505,0.97591674,-0.21814324,1.0,10.0,3.0
3.4334302,0.30876473,23232.799,12514.922,17822.564,13493.884,19691.086,10693.335,21169.99,11147.723,13843.354,117.98845,1329.3594,708.3837,0.063769296,-0.33120066,-0.94356036,0.96944535,-0.24530739,1.0,11.0,2.0
3.4132593,0.15219963,17083.195,9364.814,11578.961,8909.1875,12472.605,4096.406,16135.23,6417.5083,9534.697,63.356583,1364.1409,666.75165,0.064175464,-0.3322983,-0.94317436,0.962218,-0.27228025,1.0,12.0,1.0
3.5,0.012709022,191.08057,184.18848,189.52783,189.52783,190.64844,190.64941,190.64893,190.64893,181.64111,10.0,256.0,487.30933,0.06458164,-0.3333955,-0.94278705,0.9542403,-0.2990408,0.0,0.0,0.0
3.5,0.0,20943.371,10804.17,19172.99,11611.816,21751.799,4338.5317,26337.01,5321.748,9379.383,49.53955,1597.2509,757.2684,0.064987816,-0.33449227,-0.9423985,0.94551855,-0.32556814,1.0,1.0,17.0
3.4737184,0.046644688,22610.734,10721.032,20641.4,13057.555,22049.012,6284.5815,25832.527,7268.7847,10483.159,101.54416,2094.1653,726.5666,0.06539399,-0.33558857,-0.9420087,0.93605953,-0.35184166,1.0,2.0,16.0
3.4207323,0.14682817,23631.102,11662.083,20729.457,13772.1,22375.195,7794.6133,25935.865,9201.532,11391.49,121.63554,2256.8066,737.3987,0.06580016,-0.33668444,-0.94161755,0.9258706,-0.3778408,1.0,3.0,15.0
3.380028,0.24949983,24829.215,13046.582,21337.98,15806.291,22712.254,10199.965,26056.047,11619.506,13400.207,140.5264,2384.002,737.729,0.066206336,-0.33777982,-0.9412252,0.91495967,-0.4035453,1.0,4.0,14.0
3.3432105,0.32982534,24707.582,13783.906,21435.852,16834.965,22383.137,11230.885,25190.854,13417.121,14380.729,154.37654,2456.6116,743.2463,0.06661251,-0.33887476,-0.9408315,0.9033353,-0.42893514,1.0,5.0,13.0
3.2980862,0.41893828,25307.719,15991.795,22242.797,19801.293,22029.41,14405.327,24801.486,17293.059,17413.305,174.53162,2423.5935,738.5146,0.06701868,-0.33996925,-0.94043654,0.8910065,-0.4539905,1.0,6.0,12.0
3.2761672,0.42505217,24751.61,15929.064,21876.473,19326.55,20803.16,14824.441,23642.855,18428.146,17255.752,182.18723,2459.1624,696.2332,0.067424856,-0.34106326,-0.94004035,0.877983,-0.47869185,1.0,7.0,11.0
3.2505434,0.4711154,25414.406,16764.516,22008.135,19911.352,21265.76,16249.824,23731.176,19853.84,17785.805,187.83792,2465.4033,701.1711,0.06783103,-0.3421568,-0.93964285,0.8642748,-0.5030199,1.0,8.0,10.0
3.2355351,0.48896176,24854.504,15401.997,21197.703,18120.346,20580.518,15445.727,22615.193,18549.785,16707.271,191.46611,2518.5144,707.9131,0.06823721,-0.34324992,-0.9392441,0.8498927,-0.5269558,1.0,9.0,9.0
3.2217948,0.463419,23996.68,14499.529,20580.555,16744.922,19665.395,14115.693,21268.266,16900.947,15588.492,180.68637,2635.2002,709.4251,0.068643376,-0.34434253,-0.9388441,0.83484787,-0.5504807,1.0,10.0,8.0
3.2137136,0.45350012,22028.746,13264.641,19398.219,15984.32,17986.504,13237.467,19058.271,16354.952,14643.512,174.88287,2705.3313,692.5221,0.06904955,-0.3454347,-0.93844277,0.81915206,-0.57357645,1.0,11.0,7.0
3.1956677,0.43391323,20925.998,12163.248,18932.73,14259.006,17228.973,11897.51,18433.879,15056.854,13384.639,165.4151,2845.1519,672.08093,0.06945573,-0.34652638,-0.9380402,0.80281746,-0.5962249,1.0,12.0,6.0
3.1783965,0.41011035,18764.29,9566.791,17289.832,12009.785,15265.299,9683.211,16810.607,12129.539,10856.316,145.934,3039.0957,664.34595,0.069861904,-0.34761763,-0.9376364,0.7858569,-0.6184084,1.0,13.0,5.0
3.1693964,0.3408953,18515.756,8683.331,16806.566,11014.153,15320.851,8423.945,16211.637,10557.254,10420.521,131.17058,3159.517,657.50146,0.07026807,-0.34870836,-0.9372313,0.76828355,-0.6401097,1.0,14.0,4.0
3.138911,0.3213529,16448.121,7863.735,15194.708,9723.705,13772.666,7177.1626,14400.014,9549.261,10033.889,122.12103,3283.0676,649.24475,0.07067425,-0.34979865,-0.9368249,0.75011104,-0.66131186,1.0,15.0,3.0
3.1400552,0.2712945,15584.576,5178.5522,14128.233,7449.8535,13236.904,4789.785,13746.994,6120.24,7939.777,97.44167,3432.8562,647.98627,0.071080424,-0.35088846,-0.9364173,0.7313537,-0.6819984,1.0,16.0,2.0
3.0665562,0.29693925,9152.542,6489.0044,10780.121,8997.045,7519.3594,5121.664,7611.1772,8717.5,7676.686,100.23083,3504.776,549.8781,0.0714866,-0.3519778,-0.93600833,0.71202606,-0.702153,1.0,17.0,1.0
3.0,0.037708938,190.61163,184.03978,189.09772,189.09772,190.2098,190.2098,190.2098,190.2098,181.56837,10.0,4096.0,344.1582,0.07189277,-0.35306665,-0.9355982,0.6921432,-0.7217602,0.0,0.0,0.0
3.0,0.09690702,351.77783,334.3877,341.01318,341.01318,342.3706,343.0791,343.0791,343.0786,334.79883,20.0,4096.0,408.91187,0.072298944,-0.35415503,-0.93518674,0.67172056,-0.7408046,0.0,0.0,0.0
3.0,0.055612028,597.9258,570.647,583.66016,584.58496,593.30566,596.00244,596.21826,596.2173,571.1128,40.0,4096.0,486.24026,0.07270512,-0.35524294,-0.93477404,0.65077424,-0.7592713,0.0,0.0,0.0
3.0,0.028701961,802.20605,750.38184,775.2803,783.9165,796.7632,800.8091,801.99316,801.9927,753.8457,50.0,4096.0,575.10297,0.07311129,-0.35633034,-0.93436,0.6293204,-0.777146,0.0,0.0,0.0
3.0,0.31976098,1049.1675,1002.1421,1024.3481,1025.5415,1037.4092,1046.4712,1047.5366,1048.7461,1001.53076,70.0,4096.0,679.8213,0.073517464,-0.3574173,-0.9339448,0.60737586,-0.79441464,0.0,0.0,0.0
3.0,0.34504402,1160.2266,1102.0957,1129.9019,1139.0605,1145.811,1149.6108,1159.9209,1160.1284,1101.7158,80.0,4096.0,683.4094,0.07392364,-0.35850373,-0.9335283,0.58495766,-0.8110638,0.0,0.0,0.0
3.0,0.241034,2317.8735,2258.9268,2295.5562,2302.4165,2308.2505,2314.392,2316.4243,2316.579,2256.2856,90.0,4096.0,688.9513,0.074329816,-0.3595897,-0.93311054,0.56208336,-0.82708055,0.0,0.0,0.0
3.0,0.409339,1745.127,1666.0625,1717.4951,1719.1855,1729.2139,1739.4751,1741.8379,1742.7998,1670.602,109.99999,4096.0,435.20816,0.074735984,-0.3606752,-0.9326915,0.5387708,-0.8424524,0.0,0.0,0.0
3.0,0.400348,1925.1582,1843.0249,1896.3481,1900.1157,1906.125,1917.1147,1919.8433,1920.8828,1832.9868,120.0,4096.0,441.7454,0.07514216,-0.36176017,-0.9322712,0.5150381,-0.8571673,0.0,0.0,0.0
3.0,0.400348,2697.459,2603.226,2644.629,2646.8716,2678.9922,2680.37,2683.5913,2696.373,2599.9683,130.0,4096.0,448.0,0.075548336,-0.36284468,-0.93184966,0.49090376,-0.8712138,0.0,0.0,0.0
3.0,0.401643,5795.155,5708.238,5749.776,5767.237,5774.609,5789.186,5792.408,5792.688,5706.368,140.0,4096.0,452.56296,0.07595451,-0.36392868,-0.9314268,0.46638665,-0.88458097,0.0,0.0,0.0
3.0,0.478247,3225.3606,3077.802,3194.5789,3196.0552,3205.782,3218.972,3222.3955,3225.1511,3083.8787,160.0,4096.0,478.3227,0.07636068,-0.3650122,-0.93100274,0.44150585,-0.89725834,0.0,0.0,0.0
3.0,0.658014,6951.591,6850.366,6897.297,6909.81,6928.714,6940.519,6947.022,6947.907,6832.236,170.0,4096.0,494.1947,0.076766856,-0.36609522,-0.9305774,0.4162808,-0.90923613,0.0,0.0,0.0
3.0,0.844144,2877.646,2715.249,2814.221,2836.978,2846.1091,2859.7434,2869.9653,2870.2239,2729.0132,180.0,4096.0,502.35803,0.07717303,-0.36717775,-0.9301508,0.39073113,-0.92050487,0.0,0.0,0.0
3.0,0.531588,3357.92,3247.6921,3296.4224,3306.3274,3336.0586,3350.807,3355.3752,3355.593,3240.1658,190.0,4096.0,510.61966,0.0775792,-0.3682598,-0.9297229,0.36487678,-0.93105584,0.0,0.0,0.0
3.0,0.666693,7463.51,7323.061,7388.901,7391.158,7428.131,7438.517,7459.165,7460.464,7314.949,200.0,4096.0,520.9048,0.077985376,-0.3693413,-0.9292938,0.33873793,-0.9408808,0.0,0.0,0.0
3.0,0.538048,12015.607,11855.686,11931.504,11953.414,11991.197,11994.919,12000.888,12010.644,11860.316,210.0,4096.0,530.8416,0.07839155,-0.37042233,-0.92886347,0.31233492,-0.94997203,0.0,0.0,0.0
3.105973,0.30817288,18692.473,7153.05,14359.108,8141.58,14332.235,4925.617,19985.352,7366.1426,7817.956,167.94943,4096.0,688.13806,0.07879773,-0.37150288,-0.9284318,0.28568837,-0.9583226,1.0,1.0,1.0
3.0,0.583045,10816.142,10615.689,10684.224,10703.146,10774.995,10791.862,10807.201,10809.752,10618.964,220.0,4096.0,543.2361,0.079203896,-0.3725829,-0.9279989,0.25881904,-0.9659258,0.0,0.0,0.0
3.0,0.698776,11666.052,11493.838,11585.551,11597.337,11642.328,11655.449,11662.262,11662.327,11506.542,230.0,4096.0,556.0156,0.07961007,-0.3736624,-0.92756474,0.23174791,-0.9727759,0.0,0.0,0.0
3.0,0.642774,11323.412,11156.01,11246.909,11251.49,11301.328,11309.266,11316.342,11320.734,11150.424,240.0,4096.0,567.3861,0.08001625,-0.37474144,-0.9271294,0.20449606,-0.9788674,0.0,0.0,0.0
3.0974586,0.42103016,20019.883,8655.716,15515.933,9781.9,15775.9375,7206.0405,21411.312,9688.774,9612.044,204.30739,4096.0,714.59125,0.080422424,-0.37581995,-0.9266927,0.17708474,-0.9841956,1.0,1.0,1.0
3.0,0.950626,12034.578,11808.147,11960.869,11967.18,12007.986,12024.896,12030.458,12033.164,11810.531,250.0,4096.0,582.0416,0.08082859,-0.37689796,-0.9262548,0.14953534,-0.98875636,0.0,0.0,0.0
3.0,1.11742,12676.001,12467.605,12568.669,12586.406,12634.566,12653.752,12657.726,12659.398,12467.143,260.0,4096.0,593.70294,0.08123477,-0.37797543,-0.92581564,0.12186934,-0.99254614,0.0,0.0,0.0
3.1029284,0.48333445,19175.54,7911.769,14595.043,8837.635,14662.693,5732.0303,20602.283,8684.183,8494.022,218.36589,4096.0,733.7411,0.081640944,-0.37905243,-0.9253752,0.09410831,-0.99556196,1.0,1.0,1.0
3.0,0.790411,11058.645,10844.121,10947.171,10969.98,11011.498,11032.094,11046.595,11051.035,10844.805,270.0,4096.0,607.9242,0.08204712,-0.3801289,-0.92493355,0.0662739,-0.9978015,0.0,0.0,0.0
3.0,0.925102,12640.988,12433.459,12535.893,12562.02,12592.914,12618.652,12623.41,12633.857,12431.524,280.0,4096.0,609.2882,0.08245329,-0.38120484,-0.9244906,0.03838781,-0.9992629,0.0,0.0,0.0
3.1246638,0.5334818,24547.453,16087.063,22310.69,15779.094,24343.023,12085.577,28042.398,14833.053,14906.156,223.26819,4096.0,779.01965,0.082859464,-0.3822803,-0.9240464,0.0104717845,-0.99994516,1.0,1.0,12.0
3.1240149,0.58316934,25683.45,17371.602,23815.957,19434.242,24147.344,14736.514,27458.646,17436.207,17248.79,253.20229,3982.6057,770.2747,0.08326564,-0.3833552,-0.923601,-0.017452406,-0.9998477,1.0,2.0,11.0
3.112632,0.66410583,26199.871,19054.762,24384.34,22010.781,24437.008,17529.408,27281.51,20488.094,19856.3,253.52463,3728.1792,749.9361,0.08367181,-0.3844296,-0.9231543,-0.045362987,-0.99897057,1.0,3.0,10.0
3.1218116,0.57985234,26997.648,18962.77,24618.945,21460.99,23880.77,17873.037,27378.035,20726.902,19485.75,253.07115,3600.9097,748.0532,0.084077984,-0.38550347,-0.92270637,-0.073238194,-0.99731445,1.0,4.0,9.0
3.1143947,0.60647637,26797.566,19238.377,24611.316,21943.205,23541.79,18911.982,26435.814,21985.176,19908.705,246.07979,3440.0415,746.71124,0.08448416,-0.38657683,-0.9222572,-0.1010563,-0.99488074,1.0,5.0,8.0
3.1172497,0.6393832,26642.57,18649.713,24044.852,21222.83,23208.602,19464.422,25357.352,22268.059,19205.41,246.26717,3297.6973,735.17993,0.084890336,-0.38764966,-0.92180675,-0.1287956,-0.99167114,1.0,6.0,7.0
3.126859,0.6117984,26666.098,18032.799,23737.055,19871.475,22766.47,19295.814,24697.006,21144.49,19115.246,247.17708,3258.5178,734.7601,0.085296504,-0.38872197,-0.9213551,-0.15643446,-0.98768836,1.0,7.0,6.0
3.1250954,0.58254284,25367.945,16271.41,22598.215,18151.988,21734.377,18011.81,23093.947,18852.041,18074.035,229.27127,3319.7202,717.1729,0.08570268,-0.38979375,-0.9209022,-0.18395135,-0.98293537,1.0,8.0,5.0
3.132259,0.4661271,24323.785,13762.045,20673.484,15868.006,20119.89,14820.588,22132.18,15276.604,15817.727,202.17407,3391.2046,717.3619,0.086108856,-0.390865,-0.920448,-0.2113248,-0.9774159,1.0,9.0,4.0
3.1264515,0.4132455,21574.97,11896.966,18606.496,13755.111,17864.443,12158.714,19511.684,12894.611,14393.953,180.57703,3405.6616,708.0573,0.08651503,-0.39193574,-0.9199926,-0.23853345,-0.9711343,1.0,10.0,3.0
3.135917,0.2815023,19745.549,8387.167,15801.599,9711.57,15879.354,7638.1426,18595.646,7873.2734,10787.738,132.9112,3497.9592,696.7333,0.0869212,-0.39300594,-0.91953593,-0.26555613,-0.9640954,1.0,11.0,2.0
3.096708,0.20717871,13190.434,6612.8984,11474.443,8063.369,9949.512,5016.1694,12952.987,7401.7305,7724.132,99.971214,3471.9243,647.8362,0.087327376,-0.3940756,-0.91907805,-0.2923717,-0.9563047,1.0,12.0,1.0
3.0,0.0040450096,190.61163,184.03978,189.09772,189.09772,190.2098,190.2098,190.2098,190.2098,181.56837,10.0,3840.0002,681.8488,0.08773355,-0.39514473,-0.91861886,-0.3189593,-0.9477684,0.0,0.0,0.0
3.0,0.008768022,351.9048,340.59766,341.7666,341.7671,348.2129,350.68213,350.68115,350.68164,337.70605,20.0,3840.0002,756.1708,0.08813972,-0.39621332,-0.9181585,-0.3452982,-0.938493,0.0,0.0,0.0
3.0,0.037935972,665.11426,631.7451,652.4219,653.1836,662.3325,663.41846,663.6328,663.6323,628.70605,40.0,3840.0002,846.635,0.088545896,-0.39728138,-0.91769683,-0.37136784,-0.9284858,0.0,0.0,0.0
3.0,0.08165699,801.5571,775.49316,790.9375,792.4678,794.1841,800.51904,801.53174,801.5322,774.41943,50.0,3840.0002,888.0947,0.08895207,-0.3983489,-0.917234,-0.3971479,-0.91775465,0.0,0.0,0.0
3.0,0.253921,1048.3003,1010.35596,1024.5518,1027.6567,1034.5972,1041.2739,1043.794,1044.4966,1009.396,70.0,3840.0002,1020.26447,0.08935825,-0.39941588,-0.91676986,-0.42261827,-0.9063078,0.0,0.0,0.0
3.0,0.31411898,1173.3789,1112.1313,1153.4507,1157.9878,1164.5586,1171.4512,1171.8589,1171.9248,1115.541,80.0,3840.0002,1026.7034,0.089764416,-0.4004823,-0.91630447,-0.4477591,-0.89415425,0.0,0.0,0.0
3.0,0.36818698,1636.4502,1554.5371,1603.815,1617.752,1623.0903,1624.4517,1628.3755,1630.3926,1547.0615,100.0,3840.0002,431.18997,0.09017059,-0.4015482,-0.9158379,-0.47255078,-0.8813034,0.0,0.0,0.0
3.0,0.36818698,2365.3193,2295.5703,2325.5674,2330.921,2346.1104,2349.026,2353.2188,2353.42,2286.4502,109.99999,3840.0002,436.3469,0.09057677,-0.40261355,-0.91537005,-0.49697396,-0.8677654,0.0,0.0,0.0
3.0,0.255453,1853.5801,1813.3232,1819.9194,1820.9302,1838.3042,1839.3188,1840.1577,1846.5469,1790.687,120.0,3840.0002,441.72488,0.090982944,-0.40367836,-0.91490096,-0.5210096,-0.8535508,0.0,0.0,0.0
3.0,0.443594,2054.7832,1929.1768,2017.5415,2021.1099,2038.5762,2045.2749,2047.0454,2047.645,1950.0947,140.0,3840.0002,455.7824,0.09138911,-0.40474263,-0.9144306,-0.54463905,-0.83867055,0.0,0.0,0.0
