time,split,cpu_limit,cpu_usage,lat100_ms,lat50_ms,lat75_ms,lat80_ms,lat90_ms,lat95_ms,lat98_ms,lat99_ms,mean_ms,n,ram_limit_mb,ram_usage_mb
1637026274.0,train,1.5,0.008012,391.757,387.58,388.621,388.621,388.769,388.769,388.769,388.769,322.836,10.0,3072.0,1491.075072
1637026287.0,train,1.5,0.08176,331.217,327.108,330.059,330.059,330.924,330.948,330.948,330.948,323.481,20.0,3072.0,1555.910656
1637026300.0,train,1.5,0.04652,461.364,441.745,459.817,459.831,460.459,460.639,460.927,460.927,446.026,30.0,3072.0,1590.501376
1637026313.0,train,1.5,0.032481,897.554,843.784,858.355,863.787,870.17,897.339,897.533,897.533,848.127,50.0,3072.0,1696.403456
1637026326.0,train,1.5,0.083257,1020.567,962.24,994.342,997.298,1008.77,1020.327,1020.349,1020.452,961.129,60.0,3072.0,1802.215424
1637026339.0,train,1.5,0.296317,1776.984,1733.795,1764.936,1766.904,1768.908,1769.939,1775.336,1776.274,1725.166,70.0,3072.0,1824.854016
1637026352.0,train,1.5,0.464697,1260.417,1184.696,1227.339,1237.16,1255.482,1256.723,1256.943,1257.005,1191.755,80.0,3072.0,1834.164224
1637026365.0,train,1.5,0.279876,1465.42,1371.212,1438.617,1441.204,1446.812,1458.802,1462.448,1462.787,1380.198,90.0,3072.0,1834.68032
1637026378.0,train,1.5,0.399234,3582.719,3485.676,3546.341,3547.118,3562.632,3564.191,3567.029,3574.936,2462.393,100.0,3072.0,424.087552
1637026391.0,train,1.5,0.281073,1760.689,1659.161,1734.468,1736.843,1748.27,1749.048,1756.116,1757.761,1649.491,110.0,3072.0,426.811392
1637026404.0,train,0.5,0.0,181.61292,175.87784,178.9806,178.9806,180.09588,180.09588,180.09588,180.09588,175.73288,10.0,256.0,217.821184
1637026417.0,train,0.5,0.0,181.61292,175.87784,178.9806,178.9806,180.09588,180.09588,180.09588,180.09588,175.73288,10.0,256.0,217.821184
1637026430.0,train,0.5,0.0,181.61292,175.87784,178.9806,178.9806,180.09588,180.09588,180.09588,180.09588,175.73288,10.0,256.0,217.821184
1637026443.0,train,0.5,0.0,181.61292,175.87784,178.9806,178.9806,180.09588,180.09588,180.09588,180.09588,175.73288,10.0,256.0,217.821184
1637026456.0,train,0.5,0.0,181.61292,175.87784,178.9806,178.9806,180.09588,180.09588,180.09588,180.09588,175.73288,10.0,256.0,217.821184
1637026469.0,train,0.5,0.0,181.61292,175.87784,178.9806,178.9806,180.09588,180.09588,180.09588,180.09588,175.73288,10.0,256.0,217.821184
1637026482.0,train,0.5,0.0,181.61292,175.87784,178.9806,178.9806,180.09588,180.09588,180.09588,180.09588,175.73288,10.0,256.0,217.821184
1637026495.0,train,0.5,0.0,181.61292,175.87784,178.9806,178.9806,180.09588,180.09588,180.09588,180.09588,175.73288,10.0,256.0,217.821184
1637026508.0,train,0.5,0.0,181.61292,175.87784,178.9806,178.9806,180.09588,180.09588,180.09588,180.09588,175.73288,10.0,256.0,217.821184
1637026521.0,train,0.5,0.0,181.61292,175.87784,178.9806,178.9806,180.09588,180.09588,180.09588,180.09588,175.73288,10.0,256.0,217.821184
1637026534.0,train,0.5,0.0,181.61292,175.87784,178.9806,178.9806,180.09588,180.09588,180.09588,180.09588,175.73288,10.0,256.0,217.821184
1637026547.0,train,0.5,0.0,181.61292,175.87784,178.9806,178.9806,180.09588,180.09588,180.09588,180.09588,175.73288,10.0,256.0,217.821184
1637026560.0,train,0.5,0.0,181.61292,175.87784,178.9806,178.9806,180.09588,180.09588,180.09588,180.09588,175.73288,10.0,256.0,217.821184
1637026573.0,train,0.5,0.0,181.61292,175.87784,178.9806,178.9806,180.09588,180.09588,180.09588,180.09588,175.73288,10.0,256.0,217.821184
1637026586.0,train,0.5,0.0,181.61292,175.87784,178.9806,178.9806,180.09588,180.09588,180.09588,180.09588,175.73288,10.0,256.0,217.821184
1637026599.0,train,1.5,0.005635,242.18,237.884,241.067,241.067,241.301,241.301,241.301,241.301,235.33,10.0,2816.0,502.755328
1637026612.0,train,1.5,0.085481,497.569,484.232,493.478,493.764,494.098,496.43,496.993,496.993,484.183,30.0,2816.0,611.581952
1637026625.0,train,1.5,0.085481,826.85,776.458,788.684,790.723,795.164,818.106,820.724,820.724,780.371,40.0,2816.0,644.616192
1637026638.0,train,1.5,0.0,1720.045,1567.709,1674.111,1683.031,1699.72,1713.134,1714.941,1714.941,1565.519,50.0,2816.0,717.705216
1637026651.0,train,1.5,0.0786,1112.87,1092.455,1096.45,1096.537,1099.851,1103.097,1103.101,1104.466,1063.429,60.0,2816.0,773.18144
1637026664.0,train,1.5,0.249973,1166.966,1122.016,1144.31,1146.814,1150.892,1160.507,1163.237,1165.952,1096.712,70.0,2816.0,834.72384
1637026677.0,train,1.5,0.417854,1376.652,1291.199,1343.636,1344.838,1356.276,1368.345,1375.874,1376.507,1283.979,90.0,2816.0,843.132928
1637026690.0,train,1.5,0.355531,1643.54,1543.822,1595.853,1598.024,1610.301,1641.841,1642.847,1643.199,1539.211,100.0,2816.0,427.655168
1637026703.0,train,1.5,0.355531,2474.393,2374.182,2424.86,2426.713,2469.865,2471.281,2473.55,2474.007,2363.952,110.0,2816.0,431.255552
1637026716.0,train,0.5,0.0,181.61292,175.87784,178.9806,178.9806,180.09588,180.09588,180.09588,180.09588,175.73288,10.0,256.0,217.821184
1637026729.0,train,0.5,0.0,181.61292,175.87784,178.9806,178.9806,180.09588,180.09588,180.09588,180.09588,175.73288,10.0,256.0,217.821184
1637026742.0,train,0.5,0.0,181.61292,175.87784,178.9806,178.9806,180.09588,180.09588,180.09588,180.09588,175.73288,10.0,256.0,217.821184
1637026755.0,train,0.5,0.0,181.61292,175.87784,178.9806,178.9806,180.09588,180.09588,180.09588,180.09588,175.73288,10.0,256.0,217.821184
1637026768.0,train,0.5,0.0,181.61292,175.87784,178.9806,178.9806,180.09588,180.09588,180.09588,180.09588,175.73288,10.0,256.0,217.821184
1637026781.0,train,0.5,0.0,181.61292,175.87784,178.9806,178.9806,180.09588,180.09588,180.09588,180.09588,175.73288,10.0,256.0,217.821184
1637026794.0,train,0.5,0.0,181.61292,175.87784,178.9806,178.9806,180.09588,180.09588,180.09588,180.09588,175.73288,10.0,256.0,217.821184
1637026807.0,train,0.5,0.0,181.61292,175.87784,178.9806,178.9806,180.09588,180.09588,180.09588,180.09588,175.73288,10.0,256.0,217.821184
1637026820.0,train,0.5,0.0,181.61292,175.87784,178.9806,178.9806,180.09588,180.09588,180.09588,180.09588,175.73288,10.0,256.0,217.821184
1637026833.0,train,0.5,0.0,181.61292,175.87784,178.9806,178.9806,180.09588,180.09588,180.09588,180.09588,175.73288,10.0,256.0,217.821184
1637026846.0,train,0.5,0.0,181.61292,175.87784,178.9806,178.9806,180.09588,180.09588,180.09588,180.09588,175.73288,10.0,256.0,217.821184
1637026859.0,train,0.5,0.0,181.61292,175.87784,178.9806,178.9806,180.09588,180.09588,180.09588,180.09588,175.73288,10.0,256.0,217.821184
1637026872.0,train,0.5,0.0,181.61292,175.87784,178.9806,178.9806,180.09588,180.09588,180.09588,180.09588,175.73288,10.0,256.0,217.821184
1637026885.0,train,0.5,0.0,181.61292,175.87784,178.9806,178.9806,180.09588,180.09588,180.09588,180.09588,175.73288,10.0,256.0,217.821184
1637026898.0,train,0.5,0.0,181.61292,175.87784,178.9806,178.9806,180.09588,180.09588,180.09588,180.09588,175.73288,10.0,256.0,217.821184
1637026911.0,train,0.5,0.0,181.61292,175.87784,178.9806,178.9806,180.09588,180.09588,180.09588,180.09588,175.73288,10.0,256.0,217.821184
1637026924.0,train,0.5,0.0,181.61292,175.87784,178.9806,178.9806,180.09588,180.09588,180.09588,180.09588,175.73288,10.0,256.0,217.821184
1637026937.0,train,0.5,0.0,181.61292,175.87784,178.9806,178.9806,180.09588,180.09588,180.09588,180.09588,175.73288,10.0,256.0,217.821184
1637026950.0,train,0.5,0.0,181.61292,175.87784,178.9806,178.9806,180.09588,180.09588,180.09588,180.09588,175.73288,10.0,256.0,217.821184
1637026963.0,train,0.5,0.0,181.61292,175.87784,178.9806,178.9806,180.09588,180.09588,180.09588,180.09588,175.73288,10.0,256.0,217.821184
1637026976.0,train,0.5,0.0,181.61292,175.87784,178.9806,178.9806,180.09588,180.09588,180.09588,180.09588,175.73288,10.0,256.0,217.821184
1637026989.0,train,0.5,0.0,181.61292,175.87784,178.9806,178.9806,180.09588,180.09588,180.09588,180.09588,175.73288,10.0,256.0,217.821184
1637027002.0,train,1.5,0.009432,181.61292,175.87784,178.9806,178.9806,180.09588,180.09588,180.09588,180.09588,175.73288,10.0,2560.0,509.063168
1637027015.0,train,1.5,0.009432,340.994,328.669,336.853,336.853,338.923,340.846,340.846,340.846,327.25,20.0,2560.0,509.063168
1637027028.0,train,1.5,0.007324,508.206,474.089,487.25,487.463,492.343,505.672,507.852,507.852,476.462,30.0,2560.0,217.821184
1637027041.0,train,1.5,0.0663,660.346,634.146,647.376,647.728,655.111,657.254,658.65,658.65,635.347,40.0,2560.0,217.821184
1637027054.0,train,1.5,0.11376,875.347,840.525,861.132,861.282,873.852,874.52,875.29,875.29,843.17,50.0,2560.0,290.648064
1637027067.0,train,1.5,0.11376,982.07,918.276,930.597,936.267,979.336,980.587,980.723,981.595,921.273,60.0,2560.0,372.473856
1637027080.0,train,1.5,0.276895,1942.286,1861.009,1887.674,1890.407,1909.868,1942.04,1942.238,1942.252,1860.379,80.0,2560.0,415.875072
1637027093.0,train,1.5,0.320788,1334.947,1279.788,1312.685,1315.141,1325.85,1331.237,1333.06,1334.62,1262.924,90.0,2560.0,420.511744
1637027106.0,train,1.5,0.320788,1537.216,1446.988,1482.475,1528.63,1530.471,1534.948,1536.715,1536.892,1443.786,100.0,2560.0,426.033152
1637027119.0,train,1.5,0.304465,1722.754,1648.62,1686.232,1691.016,1707.331,1713.468,1720.062,1722.441,1617.41,110.0,2560.0,435.306496
1637027132.0,train,1.5,0.318277,4647.773,4521.896,4606.912,4607.524,4621.925,4636.101,4639.396,4640.665,4516.093,120.0,2560.0,435.85536
1637027145.0,train,0.5,0.0,181.61292,175.87784,178.9806,178.9806,180.09588,180.09588,180.09588,180.09588,175.73288,10.0,256.0,217.821184
1637027158.0,train,0.5,0.0,181.61292,175.87784,178.9806,178.9806,180.09588,180.09588,180.09588,180.09588,175.73288,10.0,256.0,217.821184
1637027171.0,train,0.5,0.0,181.61292,175.87784,178.9806,178.9806,180.09588,180.09588,180.09588,180.09588,175.73288,10.0,256.0,217.821184
1637027184.0,train,0.5,0.0,181.61292,175.87784,178.9806,178.9806,180.09588,180.09588,180.09588,180.09588,175.73288,10.0,256.0,217.821184
1637027197.0,train,0.5,0.0,181.61292,175.87784,178.9806,178.9806,180.09588,180.09588,180.09588,180.09588,175.73288,10.0,256.0,217.821184
1637027210.0,train,0.5,0.0,181.61292,175.87784,178.9806,178.9806,180.09588,180.09588,180.09588,180.09588,175.73288,10.0,256.0,217.821184
1637027223.0,train,0.5,0.0,181.61292,175.87784,178.9806,178.9806,180.09588,180.09588,180.09588,180.09588,175.73288,10.0,256.0,217.821184
1637027236.0,train,0.5,0.0,181.61292,175.87784,178.9806,178.9806,180.09588,180.09588,180.09588,180.09588,175.73288,10.0,256.0,217.821184
1637027249.0,train,0.5,0.0,181.61292,175.87784,178.9806,178.9806,180.09588,180.09588,180.09588,180.09588,175.73288,10.0,256.0,217.821184
1637027262.0,train,0.5,0.0,181.61292,175.87784,178.9806,178.9806,180.09588,180.09588,180.09588,180.09588,175.73288,10.0,256.0,217.821184
1637027275.0,train,0.5,0.0,181.61292,175.87784,178.9806,178.9806,180.09588,180.09588,180.09588,180.09588,175.73288,10.0,256.0,217.821184
1637027288.0,train,0.5,0.0,181.61292,175.87784,178.9806,178.9806,180.09588,180.09588,180.09588,180.09588,175.73288,10.0,256.0,217.821184
1637027301.0,train,0.5,0.0,181.61292,175.87784,178.9806,178.9806,180.09588,180.09588,180.09588,180.09588,175.73288,10.0,256.0,217.821184
1637027314.0,train,0.5,0.0,181.61292,175.87784,178.9806,178.9806,180.09588,180.09588,180.09588,180.09588,175.73288,10.0,256.0,217.821184
1637027327.0,train,0.5,0.0,181.61292,175.87784,178.9806,178.9806,180.09588,180.09588,180.09588,180.09588,175.73288,10.0,256.0,217.821184
1637027340.0,train,1.5,0.00802,181.61292,175.87784,178.9806,178.9806,180.09588,180.09588,180.09588,180.09588,175.73288,10.0,2304.0,511.643648
1637027353.0,train,1.5,0.062979,319.325,309.15,313.163,313.163,316.422,317.377,317.377,317.377,306.161,20.0,2304.0,576.221184
1637027366.0,train,1.5,0.062979,478.27,468.062,477.066,477.105,477.533,477.79,478.005,478.005,468.336,30.0,2304.0,620.158976
1637027379.0,train,1.5,0.101323,856.157,792.365,834.483,837.594,849.301,850.444,853.711,853.711,807.11,50.0,2304.0,726.6304
1637027392.0,train,1.5,0.085626,926.718,856.37,904.948,905.203,912.163,923.882,924.62,925.516,872.329,60.0,2304.0,776.777728
1637027405.0,train,1.5,0.304023,1176.361,1081.395,1155.545,1156.068,1157.144,1157.384,1162.054,1173.591,1087.352,70.0,2304.0,842.15808
1637027418.0,train,1.5,0.304023,1196.332,1155.819,1181.376,1182.008,1183.139,1186.176,1188.883,1191.883,1144.242,80.0,2304.0,850.194432
1637027431.0,train,1.5,0.420726,1466.413,1374.276,1434.038,1435.971,1456.241,1463.743,1465.063,1466.315,1377.012,90.0,2304.0,850.194432
1637027444.0,train,1.5,0.365202,2246.091,2155.511,2238.934,2239.68,2243.579,2244.257,2244.535,2245.255,2164.056,100.0,2304.0,432.31232
1637027457.0,train,1.5,0.38542,2394.854,2275.217,2360.229,2371.51,2377.487,2385.077,2388.147,2388.309,2289.75,110.0,2304.0,436.789248
1637027470.0,train,0.5,0.0,181.61292,175.87784,178.9806,178.9806,180.09588,180.09588,180.09588,180.09588,175.73288,10.0,256.0,217.821184
1637027483.0,train,0.5,0.0,181.61292,175.87784,178.9806,178.9806,180.09588,180.09588,180.09588,180.09588,175.73288,10.0,256.0,217.821184
1637027496.0,train,0.5,0.0,181.61292,175.87784,178.9806,178.9806,180.09588,180.09588,180.09588,180.09588,175.73288,10.0,256.0,217.821184
1637027509.0,train,0.5,0.0,181.61292,175.87784,178.9806,178.9806,180.09588,180.09588,180.09588,180.09588,175.73288,10.0,256.0,217.821184
1637027522.0,train,0.5,0.0,181.61292,175.87784,178.9806,178.9806,180.09588,180.09588,180.09588,180.09588,175.73288,10.0,256.0,217.821184
1637027535.0,train,0.5,0.0,181.61292,175.87784,178.9806,178.9806,180.09588,180.09588,180.09588,180.09588,175.73288,10.0,256.0,217.821184
1637027548.0,train,0.5,0.0,181.61292,175.87784,178.9806,178.9806,180.09588,180.09588,180.09588,180.09588,175.73288,10.0,256.0,217.821184
1637027561.0,train,0.5,0.0,181.61292,175.87784,178.9806,178.9806,180.09588,180.09588,180.09588,180.09588,175.73288,10.0,256.0,217.821184
1637027574.0,train,0.5,0.0,181.61292,175.87784,178.9806,178.9806,180.09588,180.09588,180.09588,180.09588,175.73288,10.0,256.0,217.821184
1637027587.0,train,0.5,0.0,181.61292,175.87784,178.9806,178.9806,180.09588,180.09588,180.09588,180.09588,175.73288,10.0,256.0,217.821184
1637027600.0,train,0.5,0.0,181.61292,175.87784,178.9806,178.9806,180.09588,180.09588,180.09588,180.09588,175.73288,10.0,256.0,217.821184
1637027613.0,train,0.5,0.0,181.61292,175.87784,178.9806,178.9806,180.09588,180.09588,180.09588,180.09588,175.73288,10.0,256.0,217.821184
1637027626.0,train,0.5,0.0,181.61292,175.87784,178.9806,178.9806,180.09588,180.09588,180.09588,180.09588,175.73288,10.0,256.0,217.821184
1637027639.0,train,0.5,0.0,181.61292,175.87784,178.9806,178.9806,180.09588,180.09588,180.09588,180.09588,175.73288,10.0,256.0,217.821184
1637027652.0,train,0.5,0.0,181.61292,175.87784,178.9806,178.9806,180.09588,180.09588,180.09588,180.09588,175.73288,10.0,256.0,217.821184
1637027665.0,train,1.5,0.008516,181.61292,178.706,178.9806,178.9806,180.764,180.764,180.764,180.764,177.095,10.0,2048.0,513.437696
1637027678.0,train,1.5,0.007137,349.015,338.199,341.271,341.271,347.378,347.584,347.584,347.584,334.394,20.0,2048.0,578.342912
1637027691.0,train,1.5,0.089204,662.855,632.893,643.064,643.103,648.573,651.684,658.183,658.183,632.74,40.0,2048.0,655.372288
1637027704.0,train,1.5,0.087345,807.366,754.126,783.16,783.531,786.732,803.188,806.904,806.904,756.462,50.0,2048.0,744.415232
1637027717.0,train,1.5,0.087345,974.118,940.275,950.32,960.002,967.134,972.791,973.148,973.628,923.059,60.0,2048.0,794.308608
1637027730.0,train,1.5,0.243839,1782.657,1702.29,1739.139,1741.557,1743.143,1761.318,1763.684,1781.785,1702.565,70.0,2048.0,844.222464
1637027743.0,train,1.5,0.24681,1340.259,1163.094,1276.258,1281.083,1285.69,1337.332,1338.187,1338.762,1187.91,80.0,2048.0,853.172224
1637027756.0,train,1.5,0.339548,1390.293,1273.101,1352.7,1353.766,1373.232,1385.503,1386.739,1389.626,1285.394,90.0,2048.0,857.542656
1637027769.0,train,1.5,0.373578,1673.25,1573.894,1640.471,1647.129,1650.027,1666.436,1668.551,1671.963,1565.685,110.0,2048.0,435.154944
1637027782.0,train,1.5,0.399665,1839.225,1736.187,1797.678,1800.462,1833.543,1836.523,1838.39,1838.738,1725.118,120.0,2048.0,437.051392
1637027795.0,train,0.5,0.0,181.61292,175.87784,178.9806,178.9806,180.09588,180.09588,180.09588,180.09588,175.73288,10.0,256.0,217.821184
1637027808.0,train,0.5,0.0,181.61292,175.87784,178.9806,178.9806,180.09588,180.09588,180.09588,180.09588,175.73288,10.0,256.0,217.821184
1637027821.0,train,0.5,0.0,181.61292,175.87784,178.9806,178.9806,180.09588,180.09588,180.09588,180.09588,175.73288,10.0,256.0,217.821184
1637027834.0,train,0.5,0.0,181.61292,175.87784,178.9806,178.9806,180.09588,180.09588,180.09588,180.09588,175.73288,10.0,256.0,217.821184
1637027847.0,train,0.5,0.0,181.61292,175.87784,178.9806,178.9806,180.09588,180.09588,180.09588,180.09588,175.73288,10.0,256.0,217.821184
1637027860.0,train,0.5,0.0,181.61292,175.87784,178.9806,178.9806,180.09588,180.09588,180.09588,180.09588,175.73288,10.0,256.0,217.821184
1637027873.0,train,0.5,0.0,181.61292,175.87784,178.9806,178.9806,180.09588,180.09588,180.09588,180.09588,175.73288,10.0,256.0,217.821184
1637027886.0,train,0.5,0.0,181.61292,175.87784,178.9806,178.9806,180.09588,180.09588,180.09588,180.09588,175.73288,10.0,256.0,217.821184
1637027899.0,train,0.5,0.0,181.61292,175.87784,178.9806,178.9806,180.09588,180.09588,180.09588,180.09588,175.73288,10.0,256.0,217.821184
1637027912.0,train,0.5,0.0,181.61292,175.87784,178.9806,178.9806,180.09588,180.09588,180.09588,180.09588,175.73288,10.0,256.0,217.821184
1637027925.0,train,0.5,0.0,181.61292,175.87784,178.9806,178.9806,180.09588,180.09588,180.09588,180.09588,175.73288,10.0,256.0,217.821184
1637027938.0,train,0.5,0.0,181.61292,175.87784,178.9806,178.9806,180.09588,180.09588,180.09588,180.09588,175.73288,10.0,256.0,217.821184
1637027951.0,train,0.5,0.0,181.61292,175.87784,178.9806,178.9806,180.09588,180.09588,180.09588,180.09588,175.73288,10.0,256.0,217.821184
1637027964.0,train,0.5,0.0,181.61292,175.87784,178.9806,178.9806,180.09588,180.09588,180.09588,180.09588,175.73288,10.0,256.0,217.821184
1637027977.0,train,0.5,0.0,181.61292,175.87784,178.9806,178.9806,180.09588,180.09588,180.09588,180.09588,175.73288,10.0,256.0,217.821184
1637027990.0,train,1.5,0.008098,181.61292,178.261,179.366,179.366,180.09588,180.09588,180.09588,180.09588,175.825,10.0,1792.0,513.00352
1637028003.0,train,1.5,0.008098,319.93,313.196,316.419,316.419,318.573,318.978,318.978,318.978,309.721,20.0,1792.0,577.613824
1637028016.0,train,1.5,0.026524,443.192,429.164,434.023,435.953,441.363,441.494,443.188,443.188,427.915,30.0,1792.0,621.52704
1637028029.0,train,1.5,0.067528,654.382,619.961,643.629,643.896,645.73,650.494,650.668,650.668,617.134,40.0,1792.0,654.966784
1637028042.0,train,1.5,0.007932,1672.154,1611.738,1645.241,1645.466,1667.229,1668.509,1670.0,1670.0,1590.777,50.0,1792.0,728.219648
1637028055.0,train,1.5,0.240992,1150.758,1112.05,1121.063,1122.876,1141.367,1144.604,1147.112,1149.841,1094.01,70.0,1792.0,844.816384
1637028068.0,train,1.5,0.33066,1207.393,1138.485,1173.522,1175.007,1182.093,1201.098,1201.407,1206.346,1129.713,80.0,1792.0,851.775488
1637028081.0,train,1.5,0.349659,1412.837,1339.124,1397.174,1399.139,1402.409,1403.003,1404.44,1404.599,1331.128,90.0,1792.0,851.775488
1637028094.0,train,1.5,0.275023,1638.826,1534.946,1608.737,1610.024,1615.287,1623.43,1627.075,1630.699,1541.791,100.0,1792.0,431.079424
1637028107.0,train,1.5,0.275023,2366.795,2281.298,2334.329,2343.969,2355.523,2363.734,2364.962,2365.315,2276.605,110.0,1792.0,436.277248
1637028120.0,train,1.5,0.571678,4476.817,4368.719,4446.537,4454.24,4466.231,4468.505,4469.357,4474.035,4370.093,120.0,1792.0,441.28256
1637028133.0,train,1.5,0.47878,2760.51,2658.366,2731.529,2733.897,2741.141,2745.48,2756.082,2757.508,2649.555,130.0,1792.0,448.38912
1637028146.0,train,1.5,0.419097,2910.242,2765.088,2853.612,2855.677,2884.144,2907.375,2908.402,2909.365,2766.875,140.0,1792.0,454.705152
1637028159.0,train,1.5,0.479881,6477.73,6381.214,6416.237,6417.769,6423.018,6437.464,6476.76,6477.001,6334.62,150.0,1792.0,461.611008
